"Kind","File","Line","Text"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","772","public string ProdutividadeResumo => TotalAcoesAuditadas == 0"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","774",": $""{TotalAcoesAuditadas} acao(oes) auditada(s) nos ultimos 30 dias; categoria mais ativa: {CategoriaMaisAtiva}."";"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","777","$""{OrdensExecutadas} OS executada(s), {OrdensFinalizadas} finalizada(s), R$ {ValorOrdensExecutadas:F2} em OS; "" +"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","778","$""{VendasRealizadas} venda(s), R$ {ValorVendasRealizadas:F2} em vendas."";"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","782",": $""{CaixasOperados} sessao(oes) de caixa, {MovimentacoesCaixa} movimento(s), R$ {ValorCaixaOperado:F2} em vendas no caixa."";"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","784","public string LoginResumo => TotalLogins == 0"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","786",": $""Login: {TotalLogins} evento(s) no periodo; ultimo em {(UltimoLogin.HasValue ? UltimoLogin.Value.ToString(""dd/MM/yyyy HH:mm"") : ""sem registro"")}."";"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","788","public string AuditoriaResumo => TotalFalhas == 0"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","789","? $""Sem falhas registradas. Acoes criticas acompanhadas: {TotalAcoesCriticas}."""
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","790",": $""{TotalFalhas} falha(s) registrada(s) e {TotalAcoesCriticas} acao(oes) critica(s) no periodo."";"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","792","public string PermissoesResumo => TotalPermissoes == 0"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","794",": $""{TotalPermissoes} permissao(oes) ativas em {ModulosLiberados.Count} modulo(s); {TotalPermissoesSensiveis} permissao(oes) sensiveis."";"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","798",": string.Join("", "", PermissoesPorAcao.Take(6).Select(item => $""{item.Acao}: {item.Total}""));"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","805","public sealed record FuncionarioAuditoriaCategoriaResumo(string Categoria, int Total, int Falhas);"
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\FuncionarioOperationalService.cs","809","public sealed record FuncionarioPermissaoAcaoResumo(string Acao, int Total, int Essenciais, int Sensiveis);"
"REAL_sql","PrimoAutoEletrica\Services\LocalizationService.Closure.cs","28","[""ClientInsightSelectPrompt""] = ""Selecione um cliente para ver identidade, frota e histórico real."","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Closure.cs","43","[""TotalQuotedValue""] = ""Valor Total Orçado"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Closure.cs","98","[""SuspendedSalesSummaryFormat""] = ""{0} suspended sale(s) totaling {1}. Last: {2} | {3}."","
"REAL_sql","PrimoAutoEletrica\Services\LocalizationService.Closure.cs","103","[""ClientInsightSelectPrompt""] = ""Select a client to see identity, fleet, and real history."","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Closure.cs","118","[""TotalQuotedValue""] = ""Total quoted value"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Closure.cs","193","[""TotalQuotedValue""] = ""Valor total presupuestado"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Content.cs","25","[""Profit""] = ""Lucro"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Content.cs","46","[""SalePrice""] = ""Preço de venda"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Content.cs","47","[""PurchasePrice""] = ""Preço de compra"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Content.cs","116","[""ProfitByService""] = ""Lucro por serviço"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Content.cs","121","[""TotalOutflows""] = ""Total de saídas"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Content.cs","142","[""AutoCalcHint""] = ""Os cálculos são atualizados automaticamente conforme quantidade, custo e preço de venda."","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Content.cs","146","[""PayablesShort""] = ""A pagar"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Content.cs","147","[""ReceivablesShort""] = ""A receber"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Content.cs","285","[""TotalOutflows""] = ""Total outflows"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Content.cs","449","[""TotalOutflows""] = ""Total de salidas"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Content.cs","474","[""PayablesShort""] = ""A pagar"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.cs","429","[""InvalidValue""] = ""Valor inválido"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.cs","464","[""Total""] = ""Total"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.cs","465","[""Subtotal""] = ""Subtotal"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.cs","466","[""Discount""] = ""Desconto"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.cs","473","[""Price""] = ""Preço"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.cs","486","[""Balance""] = ""Saldo"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.cs","592","[""Total""] = ""Total"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.cs","593","[""Subtotal""] = ""Subtotal"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.cs","685","[""InvalidValue""] = ""Valor inválido"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.cs","720","[""Total""] = ""Total"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.cs","721","[""Subtotal""] = ""Subtotal"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.cs","742","[""Balance""] = ""Saldo"","
"Preco|Valor|Total|Custo|Desconto|Comissao|Saldo|Receber|Pagar","PrimoAutoEletrica\Services\LocalizationService.Gate.cs","33","[""StockCardHint""] = ""A ficha mostra identificação, estoque, preços, localização e fornecedor do item selecionado."","
"double","PrimoAutoEletrica\Services\LocalizationService.Gate.cs","93","[""StockSearchHint""] = ""Quick search by code, description, SKU, or barcode. Double-click to edit."","
"double","PrimoAutoEletrica\Services\LocalizationService.Gate.cs","96","[""SelectProductToEdit""] = ""Select a product in the table to edit.\n\nTip: click a stock row and then Edit product, or double-click the row."","
"REAL_sql","PrimoAutoEletrica\Services\LocalizationService.Gate.cs","97","[""AgendaCentralSubtitle""] = ""Operational appointments hub — who, when, vehicle, reason, status, and real actions."","
